gene,logFC,p_value
TCEA2,-0.24125358814186182,4.4629568256856826e-10
RPS12,0.10805673316102471,4.483875406222173e-10
MLF2,0.21540960140003307,4.537347765485294e-10
SHISA4,-0.19210269138244485,4.5747260173122835e-10
CINP,-0.2480517226578005,4.811599142314311e-10
ECHS1,-0.26394619168998723,5.075934082807496e-10
PMF1,-0.2340422317244517,5.178766229993069e-10
FAM111B,-0.14434092571205337,5.178766229993069e-10
STX10,-0.2582419605679869,5.226462675153146e-10
ORAI2,-0.2223047121563937,5.349298279899615e-10
E2F4,-0.2562418371542039,5.429289954859386e-10
UBN1,-0.24280009653510515,5.429289954859386e-10
KRT80,-0.1691180693152452,5.465556514288913e-10
MRPS16,-0.24457196513084156,5.498145940981389e-10
RPS24,0.12463978863380376,5.498145940981389e-10
LMO4,-0.24416192204448173,5.589244068057347e-10
RHNO1,-0.2564929203690429,5.688018336197692e-10
PNKD,-0.2598685625310697,5.915412463428866e-10
SIGIRR,-0.21539083824643157,6.074923803622854e-10
NDUFA4,0.14617740129709134,6.306045228283676e-10
PTTG1,-0.3229271617365175,6.550070897888819e-10
CDK12,-0.23793613626741816,6.674645601763204e-10
EIF2AK2,-0.23505659477465812,6.674645601763204e-10
NAT14,-0.17999995583179818,6.811257098896634e-10
FIBP,-0.2641745807939966,7.125156588890316e-10
DAZAP1,-0.2626411369395152,7.206724612511156e-10
BLOC1S2,0.2604740578227087,7.208724256877915e-10
PAK4,-0.20897292890822605,7.255037540894311e-10
SNRNP40,-0.2181617708384067,7.304623713374203e-10
RAB8A,-0.23819695286246656,7.480080186794667e-10
RNF126,-0.263159424786906,7.612422327635175e-10
DCXR,-0.25813714686339306,7.741012324480049e-10
SPG21,-0.2627768550223868,7.837605501700843e-10
ZCRB1,-0.2550046234071006,8.093508737875907e-10
CENPK,-0.21698358169070442,8.220185335633299e-10
LIMCH1,-0.18334766715641404,8.460877330346749e-10
FANCA,-0.16366054538098673,8.460877330346749e-10
PAICS,-0.26013126769764394,9.246540099343264e-10
DKC1,-0.2602321792243405,9.37112812579546e-10
SPATS2,-0.24838823264593213,9.37112812579546e-10
CHCHD10,-0.23479148219389323,9.645135570983424e-10
PDLIM2,-0.2616492614585697,1.0526255469978073e-9
RHOD,0.2248822327357214,1.076049260312839e-9
C11orf73,-0.2600338312195607,1.0771234654889286e-9
NACC1,-0.2218802346394586,1.1091043227313153e-9
IFT57,-0.23787649826659774,1.2096653416468779e-9
GANAB,-0.26210990320362715,1.230429788429087e-9
TUBB,-0.22087434310432386,1.3077658653030393e-9
RPS13,0.11820423438261152,1.328265371188576e-9
PTPRA,-0.2148191524087366,1.375139340724423e-9
NDUFB2,0.1818786971415154,1.4110085329049253e-9
TP53I11,0.1657315022564445,1.4110085329049253e-9
YWHAH,-0.2610771021195859,1.4162826737125993e-9
AES,-0.2536001142836515,1.4341418373356534e-9
APOA1BP,-0.254286479303131,1.5797707198785047e-9
WNK1,-0.2383666901751651,1.5805660617071286e-9
MSH6,-0.16329489950674603,1.5917362666124456e-9
NUBP2,-0.24677480640581884,1.5917362666124456e-9
S100A10,0.17945618080176118,1.5922134596434568e-9
MPST,-0.24477274323144904,1.597238621626746e-9
UBL4A,-0.24272731138285852,1.6142662214728234e-9
TPD52L1,-0.19167058109573087,1.6142662214728234e-9
PYCR1,-0.2415091505951903,1.6888136933728918e-9
WHSC1,-0.21002905819758677,1.7062144422635605e-9
CNP,-0.22370791249493927,1.7860350282557376e-9
FLYWCH2,-0.24958838507710102,1.8009745476588436e-9
HNRNPUL1,-0.2506260334833321,1.8034682497222142e-9
SF1,-0.25674608581576397,1.827630747421516e-9
DHRS7,0.2169833158765906,1.827630747421516e-9
DDB2,0.1944137652761384,1.8833252314837986e-9
SMC3,-0.23501195049281076,2.0138229354894584e-9
IAH1,-0.25515219682197454,2.0226761245285094e-9
TINAGL1,-0.2119166941286874,2.163211745915646e-9
FSTL1,-0.1704613636616772,2.2333349940516174e-9
NPM3,-0.2500466981574059,2.234223899656116e-9
MALSU1,-0.2620315654629817,2.234223899656116e-9
ATAD3A,-0.21831370036350606,2.234223899656116e-9
CALM1,-0.21410275225132303,2.234223899656116e-9
MRPL22,-0.2581035818405679,2.291443169046212e-9
LRRC45,-0.15862628659164635,2.3219039825977516e-9
CMBL,0.17387605213932922,2.3445092497627757e-9
RPS25,0.10643510848296245,2.3660004701165966e-9
PLA2G12A,-0.2386452582057137,2.3672918848415817e-9
RIC8A,-0.22806723477024704,2.475235690411022e-9
NT5C3B,-0.24924879860111204,2.5184558071345456e-9
STARD7,-0.250051629973286,2.625228969713065e-9
CCDC109B,-0.2184721481205445,2.70925236341335e-9
BCLAF1,-0.231831576047834,2.8392601915491143e-9
SEPW1,-0.2595199692054395,2.8598082386553223e-9
MVB12A,-0.2125742351115587,2.8945938192876243e-9
TRIOBP,-0.22180070176519262,2.9263517716901696e-9
SGOL2,-0.172836589320724,3.043931177930516e-9
TMEM205,-0.23725709943571527,3.099630807119807e-9
TSR3,-0.24313066568252228,3.1072738975263596e-9
ILF3,-0.25105501399715635,3.1360879199690567e-9
C8orf82,-0.20357897334668884,3.140911499568335e-9
CDCA4,-0.22567683675314587,3.195093272206822e-9
OAZ2,-0.2593663202603125,3.24006962155681e-9
LARP1,-0.2522045428515405,3.2632923051166966e-9
COQ9,-0.20625143464273776,3.2769904864271974e-9
RPS23,0.10165780243727873,3.2842229602278134e-9
GPR137,-0.221422428912736,3.491535932174461e-9
CD320,-0.24314987435980928,3.734728800972835e-9
LAGE3,-0.22928449601123102,3.74600360874214e-9
KNOP1,-0.22873433823668154,4.135338552110522e-9
CLN8,0.1885982932127881,4.498462558577169e-9
PPP1R14B,-0.16671891473121825,4.727327210390994e-9
MYO1C,-0.23666017627958702,4.735744720059365e-9
MCM6,-0.14787975320156832,4.744121005853161e-9
TIMM17B,-0.24282202081435145,4.746984389770393e-9
CCDC34,-0.25155348154471113,4.9775042453716084e-9
THYN1,-0.2010720393622245,4.986953379719346e-9
GALNT1,-0.22071735271712178,5.069023377293079e-9
HELLS,-0.21340627622950326,5.197745770249485e-9
CRYAB,0.224621877803866,5.299872949276132e-9
IMPA2,-0.20891670553334585,5.579215283032839e-9
AHNAK2,0.17166254886581456,5.629786194599859e-9
AGPAT6,-0.20158820142762135,5.6804906785700055e-9
GALK1,-0.18056616778860235,5.937032714256533e-9
ZFR,-0.21399857202903583,6.167849081723133e-9
BRCA1,-0.17138405457689387,6.262629778734512e-9
RIF1,-0.19295189234450216,6.5383755334887e-9
EFNB1,0.15383663649583745,6.693560795748661e-9
RPS6KB2,-0.23827172445290934,6.812553776527733e-9
LMNB1,-0.14983643629850807,6.864945456356753e-9
CYB5B,-0.24138287760412158,6.864945456356753e-9
FHL2,0.24524487539727957,6.940032021507187e-9
TMEM258,0.2121695667142891,6.940032021507187e-9
MRPS15,-0.23003580064573725,7.448391079823919e-9
LRRC59,-0.23625158563736015,7.640434787301228e-9
EMG1,-0.24527465898382328,7.948253131967018e-9
TRIM37,-0.16289949257865288,8.23366719603907e-9
RPSAP58,-0.2407001900401795,8.31407705168458e-9
MRPL23,-0.1995582357826251,8.38394972320679e-9
COX17,0.22783229884923895,8.406359898280548e-9
FKBP4,-0.24475332721623477,8.406359898280548e-9
CDC25B,-0.21521926982463224,8.542284382157409e-9
PRR11,-0.20126184524013357,8.765892555982597e-9
WBSCR16,-0.1744296942809891,9.035488945130802e-9
CDCA7,-0.20560568292894832,9.223997927657207e-9
C11orf83,-0.24281011320292656,9.286086457211595e-9
ARL6IP1,-0.26843491275418163,9.378352055823922e-9
TNFRSF14,0.13097075057198815,9.396808905023385e-9
NANS,-0.23807085624154833,9.424981218640615e-9
ARID1A,-0.20173166496878725,9.590693710371744e-9
UCK1,-0.18680131657838484,1.0054462925535865e-8
PRC1,-0.2175431074315437,1.0202774451351607e-8
FUS,-0.24325177442602364,1.031492535152717e-8
TMEM123,-0.2358109444547365,1.0485581379889179e-8
CENPB,-0.20196689055660677,1.0655251293221855e-8
USF2,-0.2447760588742831,1.0692139986687978e-8
CD82,0.20616820628469945,1.0873957676664198e-8
IVD,-0.17130801432305365,1.102275812019442e-8
ATP5J2,0.18818395484101913,1.1370629585019427e-8
GSDMD,-0.18772784643224139,1.1462684585030766e-8
AKT1,-0.2122618283181099,1.1625519406799802e-8
POLR2E,-0.23640284655146449,1.176344511987473e-8
MRPL14,-0.20576659405179853,1.188219478533091e-8
STUB1,-0.22146602048677355,1.1948209977573605e-8
DPYSL3,-0.13729051775225276,1.1975877486917561e-8
MPC2,-0.24232310287313918,1.2396977742990593e-8
HDAC2,-0.23590157627751118,1.2500270270588723e-8
METTL23,-0.2349625004887823,1.2935810397889657e-8
CAND1,-0.19399800765211683,1.3827451758628172e-8
CDC20,-0.256210026322262,1.39522373484765e-8
MIIP,-0.1926521302581623,1.4024226706750756e-8
TECR,-0.24280905102078165,1.4410425846351275e-8
SLC38A10,-0.16428113259222243,1.4456337452031749e-8
RNF26,-0.22748413089326736,1.5120393075874166e-8
ARL4A,-0.22750921103757893,1.555324038331189e-8
PHF14,-0.2385952162941658,1.595744126036818e-8
RHOBTB3,-0.23219049414857373,1.6692127337457905e-8
RGS12,0.16595353203596286,1.7090313025637695e-8
CDCA7L,-0.1721973413595057,1.7173548204214406e-8
MRPL40,-0.23673947029578368,1.776135743509165e-8
NELFB,-0.19737144134936369,1.776135743509165e-8
SGTA,-0.21118133329808053,1.79810688755846e-8
MBOAT7,-0.21965106612769336,1.8358201398306582e-8
ZNF22,-0.20499354977971684,1.83676599833603e-8
TRIM16L,-0.16174402918575836,1.8425255532009976e-8
ARHGEF26,-0.1350772526092081,1.8425255532009976e-8
AC010642.1,-0.225990378329187,1.8425255532009976e-8
TXN,0.1306539252023704,1.8822207018932647e-8
IDH1,-0.16758143744214848,1.8909837405661346e-8
CBX1,-0.23742646363025344,1.9068646270363136e-8
TMEM223,-0.22938306726857682,1.9170398663016836e-8
MKKS,-0.21886324504660237,1.9763592184571857e-8
SLC39A3,-0.22504001769459148,2.010531602718166e-8
CENPE,-0.15535086511532104,2.010531602718166e-8
CCNG1,0.22390355512196258,2.025289657236202e-8
CHD4,-0.22523448377277688,2.0320234734169494e-8
SFPQ,-0.24296265646750115,2.0428372146054727e-8
GPATCH4,-0.24365399315482428,2.0428372146054727e-8
TACC1,-0.20010098915628038,2.0428372146054727e-8
DEPDC1,-0.165875852334608,2.0526973297418262e-8
IVNS1ABP,-0.1816324228870565,2.0824680602626772e-8
SMARCA4,-0.22250310691821085,2.0888467315559717e-8
MPDU1,-0.20065253848712228,2.1705639979860495e-8
ERBB3,-0.16522124863783283,2.2873586132628797e-8
TFDP1,-0.24177255481439008,2.3162660760868935e-8
EPN1,-0.2349982491423388,2.32212069440896e-8
EEF2,0.19597888647561845,2.32212069440896e-8
POP5,-0.23732060137552313,2.3291247219010433e-8
MYEOV2,0.20771808853052232,2.4278445653813334e-8
CTC-524C5.2,-0.14842201046524117,2.4278445653813334e-8
HNRNPF,-0.23554921239024473,2.46537340055538e-8
ITGB1BP1,-0.2150511373186177,2.4966950744774536e-8
ZWILCH,-0.1655781688276905,2.5838905676125445e-8
BCAM,-0.143814421064544,2.6020765685271197e-8
FANCD2,-0.15429278917440303,2.630897108977385e-8
R3HCC1,-0.20111468085891548,2.630897108977385e-8
UBE2D2,-0.20187832255034444,2.6574254433581702e-8
C1orf21,-0.1634461411256929,2.7249146625835387e-8
FAM32A,-0.2390449511186814,2.7307126818140675e-8
UQCC2,-0.2345667571406418,2.7307126818140675e-8
NAA38,-0.24123687607573885,2.7963468022231985e-8
POLR2F,-0.21563216560280463,2.916199287435008e-8
C1orf35,-0.2077899449435483,2.916199287435008e-8
QKI,-0.1800644428582716,2.9712735510047157e-8
THRAP3,-0.238209357492269,3.049614141708768e-8
C19orf82,0.14252582173222716,3.161936539863479e-8
IQCE,-0.16251424768852996,3.2090915340233443e-8
ABI2,-0.2151738359925952,3.25572228863845e-8
ILVBL,-0.14319704989646542,3.307296869516457e-8
EZH2,-0.1870877107378055,3.319718283531251e-8
FAM3C,-0.23863353192109482,3.424030605023609e-8
ADAR,-0.22134419335880917,3.5872479901083366e-8
ZNF561,0.12318386477791154,3.592480793146787e-8
PLK1,-0.19470514172862252,3.757739014101777e-8
CDCA8,-0.1759285514389859,3.7585921381445917e-8
NUB1,-0.16311959906812845,3.795674860280969e-8
HRAS,0.22031216820287547,3.85343964032651e-8
FST,0.19075653032998208,3.928644052977233e-8
DAXX,-0.20012704351622723,3.928644052977233e-8
MMAB,-0.21318407542866336,3.981681229059723e-8
LINC00152,0.2330481159294857,4.067055271169696e-8
ATAD2,-0.19955343511575396,4.1557503620538545e-8
BOD1,-0.23147571740769468,4.184846208919036e-8
SNF8,-0.192912546497638,4.2067026997705475e-8
TRABD,-0.20941114805772632,4.2488081305553265e-8
COMMD7,-0.2309928049380492,4.288100520140238e-8
SLC1A5,-0.21447699807341536,4.372450890928618e-8
HTATSF1,-0.19967797736617676,4.373191532318099e-8
ANXA11,-0.22512070232537695,4.529923121968741e-8
PIGX,-0.21597895809748024,4.5407826394440635e-8
LSM14A,-0.2250449035995894,4.56979809734935e-8
SNAPIN,-0.21509521726364866,4.596719247579984e-8
HDAC7,-0.16654199804468472,4.636053581158806e-8
PAFAH1B3,-0.22518194814805526,4.913715102579491e-8
BTG1,0.2542055702578603,4.93911291845913e-8
RNASEH2B,-0.2101751707927324,4.978933595640166e-8
TCTN1,-0.14939737929353658,5.018254786071127e-8
GUCD1,-0.18099644863778064,5.233653075917709e-8
WNT7B,-0.1496525776138098,5.312846568327132e-8
C12orf45,0.23150132514012167,5.3347156358782634e-8
DPH2,-0.18496548748595298,5.391877849913511e-8
SEPHS2,-0.23112319851997665,5.397477462161832e-8
TMX4,-0.18155521971522504,5.418284487225078e-8
SSU72,-0.19190604010874424,5.5427920694336603e-8
RPL22,0.11849387170315673,5.5427920694336603e-8
HOXB7,-0.1802927418090139,5.5765859073210324e-8
TOMM22,-0.21477238978892643,5.593663069098941e-8
TROAP,-0.1922871855810966,5.643554960591466e-8
TMEM9,-0.19988567758333353,5.643554960591466e-8
CISD2,-0.22984687140497506,5.7294077139808987e-8
CALM2,-0.1871051711398053,5.7599497645943125e-8
GS1-124K5.4,0.13880657811901198,5.842902919752394e-8
EIF3A,-0.23623343970326172,5.9028171477008016e-8
SWI5,-0.22895709278758325,5.9577682324087416e-8
DNPEP,-0.21887967656622465,6.085542096481776e-8
RPL7L1,-0.22852583517603353,6.12508413953176e-8
UTRN,-0.13064841366232915,6.20004241641288e-8
MRPS2,-0.21358265736693838,6.447907047885868e-8
SDHB,-0.2326002223100545,6.614585883339515e-8
FAM120AOS,-0.22601777920290367,7.02491436234815e-8
DBF4,-0.1938031094499486,7.081231335231325e-8
NDUFB1,0.22693540679884716,7.081231335231325e-8
CDC6,-0.1804205473499465,7.132017877922042e-8
DGCR6L,-0.22886287021310903,7.135722862746472e-8
MRPS14,-0.22834736650353094,7.272102213293116e-8
AHSA1,-0.22112044647500806,7.355906229132983e-8
HIRIP3,-0.16626481586621722,7.937854344100787e-8
HIST1H4C,-0.33389404294011094,8.048941979882724e-8
THOP1,-0.18581624766149485,8.097039891402619e-8
HSP90AA1,-0.17220037210097772,8.354911335979047e-8
RFC4,-0.1849336630740286,8.363645909486668e-8
ADCK2,-0.1742127199943031,8.524261405218187e-8
EIF4G2,-0.1930331936923828,8.689682800732867e-8
NUDT22,-0.21592949893613067,8.739594268973674e-8
JMJD1C,-0.18339528273637828,8.793708754475885e-8
NHLRC3,-0.15554216742038296,8.863074157009373e-8
RPA3,-0.23344402887790672,8.89894269708469e-8
TCF3,-0.16912964176809098,8.967550172964229e-8
TRIM47,-0.1729172643535204,8.973158151925149e-8
ZC3H18,-0.16584037219612924,9.25104418992042e-8
COA3,-0.22579710503252315,9.266487996930826e-8
B3GAT3,-0.21227910023679364,9.380802357802011e-8
JUNB,-0.2422965526487335,9.484401840714588e-8
SCCPDH,-0.19825932345317554,9.988002360734825e-8
METTL9,-0.2297552278096724,1.0054742065605182e-7
GRWD1,-0.17022933432190435,1.0279168565639648e-7
DSN1,-0.1453457893837129,1.0359604833933212e-7
CYCS,-0.1741072045593146,1.058210386267482e-7
PRMT6,-0.12250808321524786,1.0743411320205655e-7
MTFP1,-0.10983883337072875,1.0857960615570707e-7
RPS6KA4,-0.1962969313807621,1.095033902807113e-7
MORF4L2,-0.22357611484098072,1.0969272847780179e-7
CNTLN,-0.11573417262655372,1.0999105082194532e-7
TP53,-0.16457238001676888,1.1262757206363044e-7
HJURP,-0.14880259772814242,1.1424805365638317e-7
PDAP1,-0.20594006940185583,1.1533253115725915e-7
CEP70,-0.14292996228627786,1.1537018314877208e-7
BABAM1,-0.22664040829295562,1.213993672449927e-7
NME1,0.18237799449439862,1.2247722222680996e-7
SS18L2,-0.21305046190815258,1.239595420427721e-7
ARL3,-0.1996332248188022,1.2620045949321e-7
CLPTM1L,-0.22608701564028078,1.2735853244338807e-7
CEP57,-0.1842425837294126,1.2774345606387218e-7
MRPL46,-0.1910818553936009,1.3050289808187769e-7
RSBN1L,-0.20167414082786372,1.3072482636339765e-7
CLN6,-0.20562415053164873,1.316910162874444e-7
ATP1B1,-0.22255726702209078,1.3271853176008094e-7
PPHLN1,-0.18912592317284282,1.3271853176008094e-7
TMEM19,-0.1430320101535596,1.3347757260172462e-7
PRRC2C,-0.22493221354070236,1.3522482999469317e-7
TRIM14,-0.12787344124194622,1.430628470974858e-7
TSC22D1,0.22862006416444647,1.430628470974858e-7
USP13,-0.1238681903253811,1.4363853180456393e-7
POLR3H,-0.22393363068917171,1.4363853180456393e-7
MND1,-0.14699478979346559,1.445736244314377e-7
HDAC3,-0.20543262330039802,1.4608504074308873e-7
CTSC,-0.21440294491382073,1.4637548016111732e-7
ARPC1A,-0.18115093537085336,1.535404825333102e-7
CCDC28B,-0.13265411081253742,1.5419352838871847e-7
NQO2,-0.20401441847482538,1.5948384637172657e-7
COA4,-0.2087371444828161,1.5958966899267786e-7
UBTF,-0.19655247685925836,1.6221367864887308e-7
MRPL41,-0.17407009468377588,1.6251778634187527e-7
HOXA10,-0.1548816890924476,1.6965173991294608e-7
PPP2R5A,-0.1594088519797321,1.7047597217565378e-7
MYC,-0.21809565712900003,1.7127665094097812e-7
SMC6,-0.16141700865233588,1.740611794201965e-7
SLC43A3,-0.14193837523677377,1.7554159449354265e-7
LEPREL4,-0.17411556074248136,1.77554648564216e-7
MSRB2,-0.21987012562232522,1.7756168087357924e-7
NAV2,-0.11707223686615364,1.7834820834353458e-7
PSMB8,-0.19434408765471467,1.8152600920704176e-7
TAF9,-0.21270453447806048,1.8456348441695884e-7
SNRNP200,-0.18489048167558764,1.8585513882099414e-7
PCBD1,-0.20293758541039697,1.8585513882099414e-7
FAM92A1,-0.17193586931487648,1.8778036034264432e-7
NUF2,-0.15222379917055395,1.880507794245925e-7
RFC5,-0.13571753406962905,1.8936079343317327e-7
MPLKIP,-0.2195566678491181,1.902582307708349e-7
INPPL1,-0.14682139233587943,1.902582307708349e-7
CDKN2AIPNL,-0.2086219680489272,1.907148610602758e-7
ZCCHC17,-0.21611375671101118,1.9265363517505423e-7
BTBD2,-0.15045333532232608,1.9671983138021657e-7
ZFAS1,0.18548773416976072,1.9770277071606976e-7
RP11-111M22.3,-0.16378428872857675,1.9844065949421456e-7
PURA,-0.19596125858615654,2.0209039407285455e-7
RP11-400F19.6,-0.1332589280260965,2.0858939320180678e-7
ZNF428,-0.21276275382165366,2.1049183536165801e-7
RAD51,-0.1070873130488792,2.1172491176838111e-7
MAD2L1,-0.18092882906978058,2.1435314282677218e-7
TTLL12,-0.17030703486856869,2.1789453404203428e-7
AGGF1,-0.16839576960765434,2.1940683256538216e-7
VTI1B,-0.20892357545914297,2.2639833533726505e-7
JADE1,-0.15328045531087842,2.2641266354476635e-7
FGFR1,-0.1556028602477122,2.3804366844837834e-7
YEATS4,-0.1645103967704724,2.4093226567550786e-7
SLC35B1,-0.21796014305528022,2.486361344431077e-7
PRDX3,-0.2203656640056444,2.487824184495312e-7
AZIN1,-0.19317329671788475,2.504119844351965e-7
MPHOSPH9,-0.12140629083566346,2.5089661701864125e-7
CDK1,-0.16963837674264415,2.5307214217469675e-7
NRGN,-0.11597850499582485,2.53995519563841e-7
SCAMP4,-0.1767161740254357,2.5607877091614055e-7
VKORC1,-0.2181721012610467,2.6106422710250006e-7
C14orf80,-0.16356004272913083,2.636990154883241e-7
MORN2,-0.19830001495159433,2.698509031184713e-7
MAST4,0.1288548416596731,2.7030584805631807e-7
PHLDA3,0.22363649427583,2.7230371633716724e-7
TOR3A,-0.162146302973043,2.744966099918248e-7
MRTO4,-0.21263273228698587,2.750101674722459e-7
PACSIN3,-0.17449298887200282,2.783525518227805e-7
IRAK1,-0.2206271317710069,2.788842168771318e-7
PKD1,-0.10834253821558537,2.7954552861835164e-7
PRPF40A,-0.22341640177264033,2.807547113644491e-7
SYNCRIP,-0.21674440900350422,2.8169758334761746e-7
DAG1,-0.17497583830637176,2.820547899232217e-7
INO80E,-0.18463627578314679,2.8336682470002873e-7
CABIN1,-0.1282184170306433,2.840905760054891e-7
SLC44A2,-0.14700909350744418,2.876726917725295e-7
PVR,-0.15899793940170337,2.9217550624303203e-7
EIF5A,-0.1882545343910884,2.928926293511285e-7
ENDOG,-0.19727081560267745,2.932714686857015e-7
COX7B,0.15662509595789764,2.9952960903359073e-7
KLHL42,-0.16753430159323024,3.051261708298578e-7
PTGES,-0.14545859328790556,3.153414667705063e-7
NUDT3,-0.21730583865251507,3.1542488303185705e-7
ISCA2,-0.2059001234827038,3.1868083980232143e-7
MELK,-0.1454118351712559,3.31802153408923e-7
MT-ND4L,0.215634244068303,3.3631467362030344e-7
KXD1,-0.2152888621295279,3.403960431224162e-7
CBR3,-0.13929444194670282,3.5120833826364e-7
VBP1,-0.21508654245108705,3.565983215564114e-7
